Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,1,Monitor,Komputronik,2024-10-04
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",739.0,5.0,3.0,1,Monitor,Komputronik,2024-10-04
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1272.0,5.0,4.0,1,Monitor,Komputronik,2024-10-04
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,1,Monitor,Komputronik,2024-10-04
"ASUS VY279HGE - 27""",749.0,5.0,4.0,1,Monitor,Komputronik,2024-10-04
"Xiaomi A27i - 27""",438.0,5.0,1.0,1,Monitor,Komputronik,2024-10-04
Samsung Galaxy Buds 3,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-05
Apple AirPods 3 gen (Lightning Charging Case),778.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-10-05
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-05
Apple AirPods 2 gen,501.0,5.0,15.0,1,Słuchawki (douszne),Komputronik,2024-10-05
JBL Tune 770 BT NC,289.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-10-05
JBL Tune 520 BT,169.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-10-05
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-10-05
Soundcore Liberty 4 NC,399.0,5.0,2.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-05
Sony WHCH720 ANC,399.0,5.0,21.0,1,Słuchawki (nauszne),Komputronik,2024-10-05
Apple AirPods 4 gen,649.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-05
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),899.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-05
Samsung Galaxy Tab A9 (X110) 128GB,799.0,5.0,6.0,1,Tablet,Komputronik,2024-10-05
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",2199.0,5.0,2.0,1,Tablet,Komputronik,2024-10-05
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-10-05
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,1099.0,4.95,10.0,1,Tablet,Komputronik,2024-10-05
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,,0.0,1,Tablet,Komputronik,2024-10-05
Xiaomi Redmi Pad Pro 8/256GB,1599.0,,0.0,0,Tablet,Komputronik,2024-10-05
Samsung Galaxy Tab A9+ (X210) 128GB,999.0,5.0,6.0,1,Tablet,Komputronik,2024-10-05
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,1,Monitor,Komputronik,2024-10-05
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",739.0,5.0,3.0,1,Monitor,Komputronik,2024-10-05
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1272.0,5.0,4.0,1,Monitor,Komputronik,2024-10-05
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,1,Monitor,Komputronik,2024-10-05
"ASUS VY279HGE - 27""",749.0,5.0,4.0,1,Monitor,Komputronik,2024-10-05
"Xiaomi A27i - 27""",438.0,5.0,1.0,1,Monitor,Komputronik,2024-10-05
"LG UltraGear 27GS85Q-B - 27""",1399.0,,0.0,1,Monitor,Komputronik,2024-10-05
Samsung Galaxy Buds 3,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-06
Apple AirPods 3 gen (Lightning Charging Case),778.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-10-06
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-06
Apple AirPods 2 gen,501.0,5.0,15.0,1,Słuchawki (douszne),Komputronik,2024-10-06
JBL Tune 770 BT NC,289.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-10-06
JBL Tune 520 BT,169.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-10-06
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-10-06
Soundcore Liberty 4 NC,399.0,5.0,2.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-06
Sony WHCH720 ANC,399.0,5.0,21.0,1,Słuchawki (nauszne),Komputronik,2024-10-06
Apple AirPods 4 gen,649.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-06
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),899.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-06
Samsung Galaxy Tab A9 (X110) 128GB,799.0,5.0,6.0,0,Tablet,Komputronik,2024-10-06
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",2199.0,5.0,2.0,1,Tablet,Komputronik,2024-10-06
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-10-06
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-10-06
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,,0.0,1,Tablet,Komputronik,2024-10-06
Xiaomi Redmi Pad Pro 8/256GB,1599.0,,0.0,0,Tablet,Komputronik,2024-10-06
Samsung Galaxy Tab A9+ (X210) 128GB,999.0,5.0,6.0,1,Tablet,Komputronik,2024-10-06
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,1.0,1,Monitor,Komputronik,2024-10-06
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",739.0,5.0,3.0,1,Monitor,Komputronik,2024-10-06
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1272.0,5.0,4.0,1,Monitor,Komputronik,2024-10-06
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,1,Monitor,Komputronik,2024-10-06
"ASUS VY279HGE - 27""",749.0,5.0,4.0,1,Monitor,Komputronik,2024-10-06
"Xiaomi A27i - 27""",438.0,5.0,1.0,1,Monitor,Komputronik,2024-10-06
"LG UltraGear 27GS85Q-B - 27""",1399.0,,0.0,1,Monitor,Komputronik,2024-10-06
Samsung Galaxy Buds 3,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-07
Apple AirPods 3 gen (Lightning Charging Case),778.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-10-07
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-07
Apple AirPods 2 gen,501.0,5.0,15.0,1,Słuchawki (douszne),Komputronik,2024-10-07
JBL Tune 770 BT NC,289.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-10-07
JBL Tune 520 BT,169.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-10-07
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-10-07
Soundcore Liberty 4 NC,399.0,5.0,2.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-07
Sony WHCH720 ANC,399.0,5.0,21.0,1,Słuchawki (nauszne),Komputronik,2024-10-07
Apple AirPods 4 gen,649.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-07
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),899.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-07
Samsung Galaxy Tab A9 (X110) 128GB,799.0,5.0,6.0,1,Tablet,Komputronik,2024-10-07
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",2199.0,5.0,2.0,1,Tablet,Komputronik,2024-10-07
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-10-07
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-10-07
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,,0.0,1,Tablet,Komputronik,2024-10-07
Xiaomi Redmi Pad Pro 8/256GB,1599.0,,0.0,0,Tablet,Komputronik,2024-10-07
Samsung Galaxy Tab A9+ (X210) 128GB,999.0,5.0,6.0,1,Tablet,Komputronik,2024-10-07
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,1.0,1,Monitor,Komputronik,2024-10-07
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",739.0,5.0,3.0,1,Monitor,Komputronik,2024-10-07
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1272.0,5.0,4.0,1,Monitor,Komputronik,2024-10-07
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,1,Monitor,Komputronik,2024-10-07
"ASUS VY279HGE - 27""",749.0,5.0,4.0,1,Monitor,Komputronik,2024-10-07
"Xiaomi A27i - 27""",438.0,5.0,1.0,1,Monitor,Komputronik,2024-10-07
"LG UltraGear 27GS85Q-B - 27""",1399.0,,0.0,1,Monitor,Komputronik,2024-10-07
Samsung Galaxy Buds 3,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-08
Apple AirPods 3 gen (Lightning Charging Case),778.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-10-08
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-08
Apple AirPods 2 gen,501.0,5.0,15.0,1,Słuchawki (douszne),Komputronik,2024-10-08
JBL Tune 770 BT NC,289.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-10-08
JBL Tune 520 BT,159.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-10-08
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-10-08
Soundcore Liberty 4 NC,289.0,5.0,2.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-08
Sony WHCH720 ANC,329.0,5.0,21.0,1,Słuchawki (nauszne),Komputronik,2024-10-08
Apple AirPods 4 gen,649.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-08
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),899.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-08
Samsung Galaxy Tab A9 (X110) 128GB,799.0,5.0,6.0,1,Tablet,Komputronik,2024-10-08
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",2199.0,5.0,2.0,1,Tablet,Komputronik,2024-10-08
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-10-08
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,0,Tablet,Komputronik,2024-10-08
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,,0.0,1,Tablet,Komputronik,2024-10-08
Xiaomi Redmi Pad Pro 8/256GB,1299.0,,0.0,1,Tablet,Komputronik,2024-10-08
Samsung Galaxy Tab A9+ (X210) 128GB,999.0,5.0,6.0,1,Tablet,Komputronik,2024-10-08
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,1.0,1,Monitor,Komputronik,2024-10-08
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",739.0,5.0,3.0,1,Monitor,Komputronik,2024-10-08
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1272.0,5.0,4.0,1,Monitor,Komputronik,2024-10-08
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,1,Monitor,Komputronik,2024-10-08
"ASUS VY279HGE - 27""",749.0,5.0,4.0,1,Monitor,Komputronik,2024-10-08
"Xiaomi A27i - 27""",438.0,5.0,1.0,1,Monitor,Komputronik,2024-10-08
"LG UltraGear 27GS85Q-B - 27""",1399.0,,0.0,1,Monitor,Komputronik,2024-10-08
Samsung Galaxy Buds 3,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-09
Apple AirPods 3 gen (Lightning Charging Case),778.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-10-09
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-09
Apple AirPods 2 gen,501.0,5.0,15.0,1,Słuchawki (douszne),Komputronik,2024-10-09
JBL Tune 770 BT NC,289.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-10-09
JBL Tune 520 BT,159.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-10-09
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-10-09
Soundcore Liberty 4 NC,289.0,5.0,2.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-09
Sony WHCH720 ANC,329.0,5.0,21.0,1,Słuchawki (nauszne),Komputronik,2024-10-09
Apple AirPods 4 gen,649.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-09
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),899.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-09
Samsung Galaxy Tab A9 (X110) 128GB,799.0,5.0,6.0,1,Tablet,Komputronik,2024-10-09
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",2199.0,5.0,2.0,1,Tablet,Komputronik,2024-10-09
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,5.0,7.0,1,Tablet,Komputronik,2024-10-09
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-10-09
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,,0.0,1,Tablet,Komputronik,2024-10-09
Xiaomi Redmi Pad Pro 8/256GB,1299.0,,0.0,1,Tablet,Komputronik,2024-10-09
Samsung Galaxy Tab A9+ (X210) 128GB,999.0,5.0,6.0,1,Tablet,Komputronik,2024-10-09
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,1.0,1,Monitor,Komputronik,2024-10-09
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",739.0,5.0,3.0,1,Monitor,Komputronik,2024-10-09
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1272.0,5.0,4.0,1,Monitor,Komputronik,2024-10-09
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,1,Monitor,Komputronik,2024-10-09
"ASUS VY279HGE - 27""",749.0,5.0,4.0,1,Monitor,Komputronik,2024-10-09
"Xiaomi A27i - 27""",438.0,5.0,1.0,1,Monitor,Komputronik,2024-10-09
"LG UltraGear 27GS85Q-B - 27""",1399.0,,0.0,1,Monitor,Komputronik,2024-10-09
Samsung Galaxy Buds 3,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-10
Apple AirPods 3 gen (Lightning Charging Case),778.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-10-10
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-10
Apple AirPods 2 gen,501.0,5.0,15.0,1,Słuchawki (douszne),Komputronik,2024-10-10
JBL Tune 770 BT NC,289.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-10-10
JBL Tune 520 BT,159.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-10-10
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-10-10
Soundcore Liberty 4 NC,289.0,5.0,2.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-10
Sony WHCH720 ANC,329.0,5.0,21.0,1,Słuchawki (nauszne),Komputronik,2024-10-10
Apple AirPods 4 gen,649.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-10
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),899.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-10
Samsung Galaxy Tab A9 (X110) 128GB,748.0,5.0,7.0,1,Tablet,Komputronik,2024-10-10
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",2199.0,5.0,2.0,1,Tablet,Komputronik,2024-10-10
"Apple iPad 10.2"" A13 (9.gen) 64GB",1649.0,5.0,7.0,1,Tablet,Komputronik,2024-10-10
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,0,Tablet,Komputronik,2024-10-10
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,,0.0,1,Tablet,Komputronik,2024-10-10
Xiaomi Redmi Pad Pro 8/256GB,1299.0,,0.0,1,Tablet,Komputronik,2024-10-10
Samsung Galaxy Tab A9+ (X210) 128GB,912.0,5.0,8.0,1,Tablet,Komputronik,2024-10-10
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,1,Monitor,Komputronik,2024-10-10
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",739.0,5.0,3.0,1,Monitor,Komputronik,2024-10-10
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1272.0,5.0,4.0,1,Monitor,Komputronik,2024-10-10
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,1,Monitor,Komputronik,2024-10-10
"ASUS VY279HGE - 27""",749.0,5.0,4.0,1,Monitor,Komputronik,2024-10-10
"Xiaomi A27i - 27""",438.0,5.0,1.0,1,Monitor,Komputronik,2024-10-10
"LG UltraGear 27GS85Q-B - 27""",1399.0,,0.0,1,Monitor,Komputronik,2024-10-10
Samsung Galaxy Buds 3,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-11
Apple AirPods 3 gen (Lightning Charging Case),778.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-10-11
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-11
Apple AirPods 2 gen,501.0,5.0,15.0,1,Słuchawki (douszne),Komputronik,2024-10-11
JBL Tune 770 BT NC,283.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-10-11
JBL Tune 520 BT,159.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-10-11
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-10-11
Soundcore Liberty 4 NC,289.0,5.0,2.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-11
Sony WHCH720 ANC,329.0,5.0,21.0,1,Słuchawki (nauszne),Komputronik,2024-10-11
Apple AirPods 4 gen,649.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-11
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),899.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-11
Samsung Galaxy Tab A9 (X110) 128GB,799.0,5.0,7.0,1,Tablet,Komputronik,2024-10-11
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",2199.0,5.0,2.0,1,Tablet,Komputronik,2024-10-11
"Apple iPad 10.2"" A13 (9.gen) 64GB",1649.0,5.0,7.0,1,Tablet,Komputronik,2024-10-11
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-10-11
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,,0.0,1,Tablet,Komputronik,2024-10-11
Xiaomi Redmi Pad Pro 8/256GB,1299.0,,0.0,1,Tablet,Komputronik,2024-10-11
Samsung Galaxy Tab A9+ (X210) 128GB,923.0,5.0,8.0,1,Tablet,Komputronik,2024-10-11
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,1,Monitor,Komputronik,2024-10-11
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",739.0,5.0,3.0,1,Monitor,Komputronik,2024-10-11
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1272.0,5.0,4.0,1,Monitor,Komputronik,2024-10-11
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,1,Monitor,Komputronik,2024-10-11
"ASUS VY279HGE - 27""",749.0,5.0,4.0,1,Monitor,Komputronik,2024-10-11
"Xiaomi A27i - 27""",438.0,5.0,1.0,1,Monitor,Komputronik,2024-10-11
"LG UltraGear 27GS85Q-B - 27""",1399.0,,0.0,1,Monitor,Komputronik,2024-10-11
Samsung Galaxy Buds 3,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-12
Apple AirPods 3 gen (Lightning Charging Case),778.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-10-12
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-12
Apple AirPods 2 gen,501.0,5.0,15.0,1,Słuchawki (douszne),Komputronik,2024-10-12
JBL Tune 770 BT NC,283.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-10-12
JBL Tune 520 BT,159.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-10-12
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-10-12
Soundcore Liberty 4 NC,289.0,5.0,2.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-12
Sony WHCH720 ANC,329.0,5.0,21.0,1,Słuchawki (nauszne),Komputronik,2024-10-12
Apple AirPods 4 gen,649.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-12
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),899.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-12
Samsung Galaxy Tab A9 (X110) 128GB,789.0,5.0,7.0,1,Tablet,Komputronik,2024-10-12
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",2199.0,5.0,2.0,1,Tablet,Komputronik,2024-10-12
"Apple iPad 10.2"" A13 (9.gen) 64GB",1649.0,5.0,7.0,1,Tablet,Komputronik,2024-10-12
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-10-12
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,,0.0,1,Tablet,Komputronik,2024-10-12
Xiaomi Redmi Pad Pro 8/256GB,1299.0,,0.0,1,Tablet,Komputronik,2024-10-12
Samsung Galaxy Tab A9+ (X210) 128GB,920.0,5.0,8.0,1,Tablet,Komputronik,2024-10-12
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,1,Monitor,Komputronik,2024-10-12
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",739.0,5.0,3.0,1,Monitor,Komputronik,2024-10-12
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1272.0,5.0,4.0,1,Monitor,Komputronik,2024-10-12
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,1,Monitor,Komputronik,2024-10-12
"ASUS VY279HGE - 27""",749.0,5.0,4.0,1,Monitor,Komputronik,2024-10-12
"Xiaomi A27i - 27""",438.0,5.0,1.0,1,Monitor,Komputronik,2024-10-12
"LG UltraGear 27GS85Q-B - 27""",1399.0,,0.0,1,Monitor,Komputronik,2024-10-12
Samsung Galaxy Buds 3,599.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-13
Apple AirPods 3 gen (Lightning Charging Case),778.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-10-13
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-13
Apple AirPods 2 gen,501.0,5.0,15.0,1,Słuchawki (douszne),Komputronik,2024-10-13
JBL Tune 770 BT NC,283.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-10-13
JBL Tune 520 BT,159.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-10-13
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-10-13
Soundcore Liberty 4 NC,289.0,5.0,2.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-13
Sony WHCH720 ANC,329.0,5.0,21.0,1,Słuchawki (nauszne),Komputronik,2024-10-13
Apple AirPods 4 gen,649.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-13
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),899.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-13
Samsung Galaxy Tab A9 (X110) 128GB,789.0,5.0,7.0,1,Tablet,Komputronik,2024-10-13
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",2199.0,5.0,2.0,1,Tablet,Komputronik,2024-10-13
"Apple iPad 10.2"" A13 (9.gen) 64GB",1649.0,5.0,7.0,1,Tablet,Komputronik,2024-10-13
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-10-13
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,,0.0,1,Tablet,Komputronik,2024-10-13
Xiaomi Redmi Pad Pro 8/256GB,1299.0,,0.0,1,Tablet,Komputronik,2024-10-13
Samsung Galaxy Tab A9+ (X210) 128GB,920.0,5.0,8.0,1,Tablet,Komputronik,2024-10-13
"LG UltraFine 27UN880P-B - 27""",1649.0,5.0,1.0,1,Monitor,Komputronik,2024-10-13
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",739.0,5.0,3.0,1,Monitor,Komputronik,2024-10-13
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1272.0,5.0,4.0,1,Monitor,Komputronik,2024-10-13
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",645.0,4.85,20.0,1,Monitor,Komputronik,2024-10-13
"ASUS VY279HGE - 27""",749.0,5.0,4.0,1,Monitor,Komputronik,2024-10-13
"Xiaomi A27i - 27""",438.0,5.0,1.0,1,Monitor,Komputronik,2024-10-13
"LG UltraGear 27GS85Q-B - 27""",1399.0,,0.0,1,Monitor,Komputronik,2024-10-13
Samsung Galaxy Buds 3,749.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-14
Apple AirPods 3 gen (Lightning Charging Case),778.0,5.0,1.0,1,Słuchawki (douszne),Komputronik,2024-10-14
Apple AirPods Pro 2 gen MagSafe,1099.0,4.86,7.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-14
Apple AirPods 2 gen,501.0,5.0,15.0,1,Słuchawki (douszne),Komputronik,2024-10-14
JBL Tune 770 BT NC,289.0,5.0,4.0,1,Słuchawki (nauszne),Komputronik,2024-10-14
JBL Tune 520 BT,159.0,4.92,6.0,1,Słuchawki (nauszne),Komputronik,2024-10-14
Technics EAH-A800E-K,1199.0,,0.0,1,Słuchawki (nauszne),Komputronik,2024-10-14
Soundcore Liberty 4 NC,299.0,5.0,2.0,1,Słuchawki (dokanałowe),Komputronik,2024-10-14
Sony WHCH720 ANC,399.0,5.0,21.0,1,Słuchawki (nauszne),Komputronik,2024-10-14
Apple AirPods 4 gen,649.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-14
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),899.0,,0.0,1,Słuchawki (douszne),Komputronik,2024-10-14
Samsung Galaxy Tab A9 (X110) 128GB,789.0,5.0,7.0,1,Tablet,Komputronik,2024-10-14
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",2199.0,5.0,2.0,1,Tablet,Komputronik,2024-10-14
"Apple iPad 10.2"" A13 (9.gen) 64GB",1649.0,5.0,7.0,1,Tablet,Komputronik,2024-10-14
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,4.95,10.0,1,Tablet,Komputronik,2024-10-14
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,,0.0,1,Tablet,Komputronik,2024-10-14
Xiaomi Redmi Pad Pro 8/256GB,1299.0,,0.0,1,Tablet,Komputronik,2024-10-14
