Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,1272,5,4,1,Monitor,Komputronik,2024-10-03
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,1,Monitor,Komputronik,2024-10-03
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,4,1,Monitor,Komputronik,2024-10-03
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,438,5,1,1,Monitor,Komputronik,2024-10-03
Samsung Galaxy Buds3 Srebrne,599,,0,1,Słuchawki (douszne),Komputronik,2024-10-04
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2024-10-04
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-10-04
Apple AirPods 2 gen,501,5,15,1,Słuchawki (douszne),Komputronik,2024-10-04
JBL Tune 770 BT NC Czarny,289,5,4,1,Słuchawki (nauszne),Komputronik,2024-10-04
JBL Tune 520 BT Czarne,169,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-10-04
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-10-04
Soundcore Liberty 4 NC Czarne,399,5,2,1,Słuchawki (dokanałowe),Komputronik,2024-10-04
Sony WHCH720 Czarne,399,5,21,1,Słuchawki (nauszne),Komputronik,2024-10-04
Samsung Galaxy Tab A9 8.7 128GB szary (X110),799,5,6,1,Tablet,Komputronik,2024-10-04
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,2,1,Tablet,Komputronik,2024-10-04
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-10-04
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,1099,4.95,10,0,Tablet,Komputronik,2024-10-04
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1499,,0,1,Tablet,Komputronik,2024-10-04
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1599,,0,0,Tablet,Komputronik,2024-10-04
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,1,Monitor,Komputronik,2024-10-04
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,3,1,Monitor,Komputronik,2024-10-04
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,1272,5,4,1,Monitor,Komputronik,2024-10-04
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,1,Monitor,Komputronik,2024-10-04
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,4,1,Monitor,Komputronik,2024-10-04
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,438,5,1,1,Monitor,Komputronik,2024-10-04
Samsung Galaxy Buds3 Srebrne,599,,0,1,Słuchawki (douszne),Komputronik,2024-10-05
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2024-10-05
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-10-05
Apple AirPods 2 gen,501,5,15,1,Słuchawki (douszne),Komputronik,2024-10-05
JBL Tune 770 BT NC Czarny,289,5,4,1,Słuchawki (nauszne),Komputronik,2024-10-05
JBL Tune 520 BT Czarne,169,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-10-05
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-10-05
Soundcore Liberty 4 NC Czarne,399,5,2,1,Słuchawki (dokanałowe),Komputronik,2024-10-05
Sony WHCH720 Czarne,399,5,21,1,Słuchawki (nauszne),Komputronik,2024-10-05
Apple AirPods 4 gen,649,,0,1,Słuchawki (douszne),Komputronik,2024-10-05
Apple AirPods 4 gen ANC,899,,0,1,Słuchawki (douszne),Komputronik,2024-10-05
Samsung Galaxy Tab A9 8.7 128GB szary (X110),799,5,6,1,Tablet,Komputronik,2024-10-05
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,2,1,Tablet,Komputronik,2024-10-05
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-10-05
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,1099,4.95,10,1,Tablet,Komputronik,2024-10-05
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1499,,0,1,Tablet,Komputronik,2024-10-05
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1599,,0,0,Tablet,Komputronik,2024-10-05
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),999,5,6,1,Tablet,Komputronik,2024-10-05
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,1,Monitor,Komputronik,2024-10-05
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,3,1,Monitor,Komputronik,2024-10-05
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,1272,5,4,1,Monitor,Komputronik,2024-10-05
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,1,Monitor,Komputronik,2024-10-05
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,4,1,Monitor,Komputronik,2024-10-05
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,438,5,1,1,Monitor,Komputronik,2024-10-05
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,1399,,0,1,Monitor,Komputronik,2024-10-05
Samsung Galaxy Buds3 Srebrne,599,,0,1,Słuchawki (douszne),Komputronik,2024-10-06
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2024-10-06
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-10-06
Apple AirPods 2 gen,501,5,15,1,Słuchawki (douszne),Komputronik,2024-10-06
JBL Tune 770 BT NC Czarny,289,5,4,1,Słuchawki (nauszne),Komputronik,2024-10-06
JBL Tune 520 BT Czarne,169,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-10-06
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-10-06
Soundcore Liberty 4 NC Czarne,399,5,2,1,Słuchawki (dokanałowe),Komputronik,2024-10-06
Sony WHCH720 Czarne,399,5,21,1,Słuchawki (nauszne),Komputronik,2024-10-06
Apple AirPods 4 gen,649,,0,1,Słuchawki (douszne),Komputronik,2024-10-06
Apple AirPods 4 gen ANC,899,,0,1,Słuchawki (douszne),Komputronik,2024-10-06
Samsung Galaxy Tab A9 8.7 128GB szary (X110),799,5,6,0,Tablet,Komputronik,2024-10-06
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,2,1,Tablet,Komputronik,2024-10-06
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-10-06
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-10-06
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1499,,0,1,Tablet,Komputronik,2024-10-06
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1599,,0,0,Tablet,Komputronik,2024-10-06
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),999,5,6,1,Tablet,Komputronik,2024-10-06
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1599,5,1,1,Monitor,Komputronik,2024-10-06
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,3,1,Monitor,Komputronik,2024-10-06
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,1272,5,4,1,Monitor,Komputronik,2024-10-06
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,1,Monitor,Komputronik,2024-10-06
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,4,1,Monitor,Komputronik,2024-10-06
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,438,5,1,1,Monitor,Komputronik,2024-10-06
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,1399,,0,1,Monitor,Komputronik,2024-10-06
Samsung Galaxy Buds3 Srebrne,599,,0,1,Słuchawki (douszne),Komputronik,2024-10-07
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2024-10-07
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-10-07
Apple AirPods 2 gen,501,5,15,1,Słuchawki (douszne),Komputronik,2024-10-07
JBL Tune 770 BT NC Czarny,289,5,4,1,Słuchawki (nauszne),Komputronik,2024-10-07
JBL Tune 520 BT Czarne,169,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-10-07
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-10-07
Soundcore Liberty 4 NC Czarne,399,5,2,1,Słuchawki (dokanałowe),Komputronik,2024-10-07
Sony WHCH720 Czarne,399,5,21,1,Słuchawki (nauszne),Komputronik,2024-10-07
Apple AirPods 4 gen,649,,0,1,Słuchawki (douszne),Komputronik,2024-10-07
Apple AirPods 4 gen ANC,899,,0,1,Słuchawki (douszne),Komputronik,2024-10-07
Samsung Galaxy Tab A9 8.7 128GB szary (X110),799,5,6,1,Tablet,Komputronik,2024-10-07
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,2,1,Tablet,Komputronik,2024-10-07
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-10-07
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-10-07
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1499,,0,1,Tablet,Komputronik,2024-10-07
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1599,,0,0,Tablet,Komputronik,2024-10-07
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),999,5,6,1,Tablet,Komputronik,2024-10-07
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1599,5,1,1,Monitor,Komputronik,2024-10-07
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,3,1,Monitor,Komputronik,2024-10-07
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,1272,5,4,1,Monitor,Komputronik,2024-10-07
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,1,Monitor,Komputronik,2024-10-07
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,4,1,Monitor,Komputronik,2024-10-07
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,438,5,1,1,Monitor,Komputronik,2024-10-07
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,1399,,0,1,Monitor,Komputronik,2024-10-07
Samsung Galaxy Buds3 Srebrne,599,,0,1,Słuchawki (douszne),Komputronik,2024-10-08
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2024-10-08
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-10-08
Apple AirPods 2 gen,501,5,15,1,Słuchawki (douszne),Komputronik,2024-10-08
JBL Tune 770 BT NC Czarny,289,5,4,1,Słuchawki (nauszne),Komputronik,2024-10-08
JBL Tune 520 BT Czarne,159,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-10-08
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-10-08
Soundcore Liberty 4 NC Czarne,289,5,2,1,Słuchawki (dokanałowe),Komputronik,2024-10-08
Sony WHCH720 Czarne,329,5,21,1,Słuchawki (nauszne),Komputronik,2024-10-08
Apple AirPods 4 gen,649,,0,1,Słuchawki (douszne),Komputronik,2024-10-08
Apple AirPods 4 gen ANC,899,,0,1,Słuchawki (douszne),Komputronik,2024-10-08
Samsung Galaxy Tab A9 8.7 128GB szary (X110),799,5,6,1,Tablet,Komputronik,2024-10-08
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,2,1,Tablet,Komputronik,2024-10-08
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-10-08
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,0,Tablet,Komputronik,2024-10-08
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1499,,0,1,Tablet,Komputronik,2024-10-08
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1299,,0,1,Tablet,Komputronik,2024-10-08
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),999,5,6,1,Tablet,Komputronik,2024-10-08
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1599,5,1,1,Monitor,Komputronik,2024-10-08
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,3,1,Monitor,Komputronik,2024-10-08
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,1272,5,4,1,Monitor,Komputronik,2024-10-08
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,1,Monitor,Komputronik,2024-10-08
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,4,1,Monitor,Komputronik,2024-10-08
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,438,5,1,1,Monitor,Komputronik,2024-10-08
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,1399,,0,1,Monitor,Komputronik,2024-10-08
Samsung Galaxy Buds3 Srebrne,599,,0,1,Słuchawki (douszne),Komputronik,2024-10-09
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2024-10-09
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-10-09
Apple AirPods 2 gen,501,5,15,1,Słuchawki (douszne),Komputronik,2024-10-09
JBL Tune 770 BT NC Czarny,289,5,4,1,Słuchawki (nauszne),Komputronik,2024-10-09
JBL Tune 520 BT Czarne,159,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-10-09
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-10-09
Soundcore Liberty 4 NC Czarne,289,5,2,1,Słuchawki (dokanałowe),Komputronik,2024-10-09
Sony WHCH720 Czarne,329,5,21,1,Słuchawki (nauszne),Komputronik,2024-10-09
Apple AirPods 4 gen,649,,0,1,Słuchawki (douszne),Komputronik,2024-10-09
Apple AirPods 4 gen ANC,899,,0,1,Słuchawki (douszne),Komputronik,2024-10-09
Samsung Galaxy Tab A9 8.7 128GB szary (X110),799,5,6,1,Tablet,Komputronik,2024-10-09
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,2,1,Tablet,Komputronik,2024-10-09
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-10-09
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-10-09
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1499,,0,1,Tablet,Komputronik,2024-10-09
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1299,,0,1,Tablet,Komputronik,2024-10-09
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),999,5,6,1,Tablet,Komputronik,2024-10-09
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1599,5,1,1,Monitor,Komputronik,2024-10-09
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,3,1,Monitor,Komputronik,2024-10-09
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,1272,5,4,1,Monitor,Komputronik,2024-10-09
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,1,Monitor,Komputronik,2024-10-09
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,4,1,Monitor,Komputronik,2024-10-09
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,438,5,1,1,Monitor,Komputronik,2024-10-09
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,1399,,0,1,Monitor,Komputronik,2024-10-09
Samsung Galaxy Buds3 Srebrne,599,,0,1,Słuchawki (douszne),Komputronik,2024-10-10
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2024-10-10
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-10-10
Apple AirPods 2 gen,501,5,15,1,Słuchawki (douszne),Komputronik,2024-10-10
JBL Tune 770 BT NC Czarny,289,5,4,1,Słuchawki (nauszne),Komputronik,2024-10-10
JBL Tune 520 BT Czarne,159,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-10-10
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-10-10
Soundcore Liberty 4 NC Czarne,289,5,2,1,Słuchawki (dokanałowe),Komputronik,2024-10-10
Sony WHCH720 Czarne,329,5,21,1,Słuchawki (nauszne),Komputronik,2024-10-10
Apple AirPods 4 gen,649,,0,1,Słuchawki (douszne),Komputronik,2024-10-10
Apple AirPods 4 gen ANC,899,,0,1,Słuchawki (douszne),Komputronik,2024-10-10
Samsung Galaxy Tab A9 8.7 128GB szary (X110),748,5,7,1,Tablet,Komputronik,2024-10-10
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,2,1,Tablet,Komputronik,2024-10-10
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1649,5,7,1,Tablet,Komputronik,2024-10-10
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,0,Tablet,Komputronik,2024-10-10
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1499,,0,1,Tablet,Komputronik,2024-10-10
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1299,,0,1,Tablet,Komputronik,2024-10-10
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),912,5,8,1,Tablet,Komputronik,2024-10-10
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,1,Monitor,Komputronik,2024-10-10
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,3,1,Monitor,Komputronik,2024-10-10
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,1272,5,4,1,Monitor,Komputronik,2024-10-10
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,1,Monitor,Komputronik,2024-10-10
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,4,1,Monitor,Komputronik,2024-10-10
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,438,5,1,1,Monitor,Komputronik,2024-10-10
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,1399,,0,1,Monitor,Komputronik,2024-10-10
Samsung Galaxy Buds3 Srebrne,599,,0,1,Słuchawki (douszne),Komputronik,2024-10-11
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2024-10-11
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-10-11
Apple AirPods 2 gen,501,5,15,1,Słuchawki (douszne),Komputronik,2024-10-11
JBL Tune 770 BT NC Czarny,283,5,4,1,Słuchawki (nauszne),Komputronik,2024-10-11
JBL Tune 520 BT Czarne,159,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-10-11
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-10-11
Soundcore Liberty 4 NC Czarne,289,5,2,1,Słuchawki (dokanałowe),Komputronik,2024-10-11
Sony WHCH720 Czarne,329,5,21,1,Słuchawki (nauszne),Komputronik,2024-10-11
Apple AirPods 4 gen,649,,0,1,Słuchawki (douszne),Komputronik,2024-10-11
Apple AirPods 4 gen ANC,899,,0,1,Słuchawki (douszne),Komputronik,2024-10-11
Samsung Galaxy Tab A9 8.7 128GB szary (X110),799,5,7,1,Tablet,Komputronik,2024-10-11
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,2,1,Tablet,Komputronik,2024-10-11
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1649,5,7,1,Tablet,Komputronik,2024-10-11
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-10-11
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1499,,0,1,Tablet,Komputronik,2024-10-11
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1299,,0,1,Tablet,Komputronik,2024-10-11
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),923,5,8,1,Tablet,Komputronik,2024-10-11
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,1,Monitor,Komputronik,2024-10-11
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,3,1,Monitor,Komputronik,2024-10-11
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,1272,5,4,1,Monitor,Komputronik,2024-10-11
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,1,Monitor,Komputronik,2024-10-11
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,4,1,Monitor,Komputronik,2024-10-11
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,438,5,1,1,Monitor,Komputronik,2024-10-11
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,1399,,0,1,Monitor,Komputronik,2024-10-11
Samsung Galaxy Buds3 Srebrne,599,,0,1,Słuchawki (douszne),Komputronik,2024-10-12
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2024-10-12
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-10-12
Apple AirPods 2 gen,501,5,15,1,Słuchawki (douszne),Komputronik,2024-10-12
JBL Tune 770 BT NC Czarny,283,5,4,1,Słuchawki (nauszne),Komputronik,2024-10-12
JBL Tune 520 BT Czarne,159,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-10-12
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-10-12
Soundcore Liberty 4 NC Czarne,289,5,2,1,Słuchawki (dokanałowe),Komputronik,2024-10-12
Sony WHCH720 Czarne,329,5,21,1,Słuchawki (nauszne),Komputronik,2024-10-12
Apple AirPods 4 gen,649,,0,1,Słuchawki (douszne),Komputronik,2024-10-12
Apple AirPods 4 gen ANC,899,,0,1,Słuchawki (douszne),Komputronik,2024-10-12
Samsung Galaxy Tab A9 8.7 128GB szary (X110),789,5,7,1,Tablet,Komputronik,2024-10-12
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,2,1,Tablet,Komputronik,2024-10-12
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1649,5,7,1,Tablet,Komputronik,2024-10-12
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-10-12
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1499,,0,1,Tablet,Komputronik,2024-10-12
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1299,,0,1,Tablet,Komputronik,2024-10-12
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),920,5,8,1,Tablet,Komputronik,2024-10-12
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,1,Monitor,Komputronik,2024-10-12
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,3,1,Monitor,Komputronik,2024-10-12
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,1272,5,4,1,Monitor,Komputronik,2024-10-12
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,1,Monitor,Komputronik,2024-10-12
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,4,1,Monitor,Komputronik,2024-10-12
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,438,5,1,1,Monitor,Komputronik,2024-10-12
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,1399,,0,1,Monitor,Komputronik,2024-10-12
Samsung Galaxy Buds3 Srebrne,599,,0,1,Słuchawki (douszne),Komputronik,2024-10-13
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2024-10-13
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-10-13
Apple AirPods 2 gen,501,5,15,1,Słuchawki (douszne),Komputronik,2024-10-13
JBL Tune 770 BT NC Czarny,283,5,4,1,Słuchawki (nauszne),Komputronik,2024-10-13
