Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,399,4.9,6,1,Słuchawki (dokanałowe),Media Expert,2024-10-02
Słuchawki nauszne SONY WHCH720NB Czarny,399,4.8,49,1,Słuchawki (nauszne),Media Expert,2024-10-02
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",884,4.5,5,1,Tablet,Media Expert,2024-10-02
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",2199,4.9,23,1,Tablet,Media Expert,2024-10-02
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649,4.9,120,1,Tablet,Media Expert,2024-10-02
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999,4.5,23,1,Tablet,Media Expert,2024-10-02
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499,5,2,1,Tablet,Media Expert,2024-10-02
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",1399,5,2,1,Tablet,Media Expert,2024-10-02
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1680,5,1,1,Monitor,Media Expert,2024-10-02
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",739,4.8,13,1,Monitor,Media Expert,2024-10-02
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1272,4.7,4,1,Monitor,Media Expert,2024-10-02
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",599,4.9,8,1,Monitor,Media Expert,2024-10-02
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",749,,,1,Monitor,Media Expert,2024-10-02
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",438,4.8,2,1,Monitor,Media Expert,2024-10-02
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,599,4.2,14,1,Słuchawki (douszne),Media Expert,2024-10-03
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),699,4.7,36,1,Słuchawki (douszne),Media Expert,2024-10-03
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099,4.9,157,1,Słuchawki (dokanałowe),Media Expert,2024-10-03
Słuchawki douszne APPLE AirPods II Biały,499,4.9,685,1,Słuchawki (douszne),Media Expert,2024-10-03
Słuchawki nauszne JBL Tune 770NC Czarny,279,4.7,61,1,Słuchawki (nauszne),Media Expert,2024-10-03
Słuchawki nauszne JBL Tune 520BT Czarny,159,4.7,138,1,Słuchawki (nauszne),Media Expert,2024-10-03
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869,4.5,23,1,Słuchawki (nauszne),Media Expert,2024-10-03
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,399,4.9,6,1,Słuchawki (dokanałowe),Media Expert,2024-10-03
Słuchawki nauszne SONY WHCH720NB Czarny,399,4.8,49,1,Słuchawki (nauszne),Media Expert,2024-10-03
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",884,4.5,5,1,Tablet,Media Expert,2024-10-03
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",2199,4.9,23,1,Tablet,Media Expert,2024-10-03
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649,4.9,120,1,Tablet,Media Expert,2024-10-03
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999,4.5,23,1,Tablet,Media Expert,2024-10-03
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499,5,2,1,Tablet,Media Expert,2024-10-03
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",1399,5,2,1,Tablet,Media Expert,2024-10-03
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1680,5,1,1,Monitor,Media Expert,2024-10-03
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",739,4.8,13,1,Monitor,Media Expert,2024-10-03
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1272,4.7,4,1,Monitor,Media Expert,2024-10-03
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",599,4.9,8,1,Monitor,Media Expert,2024-10-03
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",719,,,1,Monitor,Media Expert,2024-10-03
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",438,4.8,2,1,Monitor,Media Expert,2024-10-03
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,599,4.2,14,1,Słuchawki (douszne),Media Expert,2024-10-04
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),699,4.7,36,1,Słuchawki (douszne),Media Expert,2024-10-04
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099,4.9,158,1,Słuchawki (dokanałowe),Media Expert,2024-10-04
Słuchawki douszne APPLE AirPods II Biały,499,4.9,686,1,Słuchawki (douszne),Media Expert,2024-10-04
Słuchawki nauszne JBL Tune 770NC Czarny,279,4.7,61,1,Słuchawki (nauszne),Media Expert,2024-10-04
Słuchawki nauszne JBL Tune 520BT Czarny,159,4.7,138,1,Słuchawki (nauszne),Media Expert,2024-10-04
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869,4.5,23,1,Słuchawki (nauszne),Media Expert,2024-10-04
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,399,4.9,6,1,Słuchawki (dokanałowe),Media Expert,2024-10-04
Słuchawki nauszne SONY WHCH720NB Czarny,399,4.8,49,1,Słuchawki (nauszne),Media Expert,2024-10-04
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",884,4.5,5,1,Tablet,Media Expert,2024-10-04
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",2199,4.9,23,1,Tablet,Media Expert,2024-10-04
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649,4.9,120,1,Tablet,Media Expert,2024-10-04
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999,4.5,23,1,Tablet,Media Expert,2024-10-04
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499,5,2,1,Tablet,Media Expert,2024-10-04
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",1899,5,2,1,Tablet,Media Expert,2024-10-04
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1199,5,1,1,Monitor,Media Expert,2024-10-04
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",739,4.8,13,1,Monitor,Media Expert,2024-10-04
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1272,4.7,4,1,Monitor,Media Expert,2024-10-04
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",599,4.9,8,1,Monitor,Media Expert,2024-10-04
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",719,,0,1,Monitor,Media Expert,2024-10-04
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",438,4.8,2,1,Monitor,Media Expert,2024-10-04
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,599.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-10-05
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),699.00,4.7,36,1,Słuchawki (douszne),Media Expert,2024-10-05
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1069.00,4.9,158,1,Słuchawki (dokanałowe),Media Expert,2024-10-05
Słuchawki douszne APPLE AirPods II Biały,499.99,4.9,686,1,Słuchawki (douszne),Media Expert,2024-10-05
Słuchawki nauszne JBL Tune 770NC Czarny,279.00,4.7,62,1,Słuchawki (nauszne),Media Expert,2024-10-05
Słuchawki nauszne JBL Tune 520BT Czarny,159.99,4.7,138,1,Słuchawki (nauszne),Media Expert,2024-10-05
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869.00,4.5,23,1,Słuchawki (nauszne),Media Expert,2024-10-05
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,382.00,4.9,6,1,Słuchawki (dokanałowe),Media Expert,2024-10-05
Słuchawki nauszne SONY WHCH720NB Czarny,399.00,4.8,49,1,Słuchawki (nauszne),Media Expert,2024-10-05
Słuchawki douszne APPLE AirPods 4,649.00,4.9,6,1,Słuchawki (douszne),Media Expert,2024-10-05
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.99,4.4,5,1,Słuchawki (douszne),Media Expert,2024-10-05
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",845.16,4.5,5,1,Tablet,Media Expert,2024-10-05
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",2199.00,4.9,23,1,Tablet,Media Expert,2024-10-05
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,120,1,Tablet,Media Expert,2024-10-05
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.5,23,1,Tablet,Media Expert,2024-10-05
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-10-05
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",1299.00,5,2,1,Tablet,Media Expert,2024-10-05
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",999.00,4.8,48,1,Tablet,Media Expert,2024-10-05
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1599.00,5,1,1,Monitor,Media Expert,2024-10-05
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",739.00,4.8,13,1,Monitor,Media Expert,2024-10-05
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1272.45,4.7,4,1,Monitor,Media Expert,2024-10-05
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",599.00,4.9,8,1,Monitor,Media Expert,2024-10-05
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",719.00,,0,1,Monitor,Media Expert,2024-10-05
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",438.00,4.8,2,1,Monitor,Media Expert,2024-10-05
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1399.00,5,1,1,Monitor,Media Expert,2024-10-05
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,599.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-10-06
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),699.00,4.7,36,1,Słuchawki (douszne),Media Expert,2024-10-06
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1069.00,4.9,158,1,Słuchawki (dokanałowe),Media Expert,2024-10-06
Słuchawki douszne APPLE AirPods II Biały,499.99,4.9,686,1,Słuchawki (douszne),Media Expert,2024-10-06
Słuchawki nauszne JBL Tune 770NC Czarny,279.00,4.7,62,1,Słuchawki (nauszne),Media Expert,2024-10-06
Słuchawki nauszne JBL Tune 520BT Czarny,159.99,4.7,138,1,Słuchawki (nauszne),Media Expert,2024-10-06
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869.00,4.5,23,1,Słuchawki (nauszne),Media Expert,2024-10-06
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,382.00,4.9,6,1,Słuchawki (dokanałowe),Media Expert,2024-10-06
Słuchawki nauszne SONY WHCH720NB Czarny,399.00,4.8,49,1,Słuchawki (nauszne),Media Expert,2024-10-06
Słuchawki douszne APPLE AirPods 4,649.00,4.9,6,1,Słuchawki (douszne),Media Expert,2024-10-06
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-10-06
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",845.16,4.5,5,1,Tablet,Media Expert,2024-10-06
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",2199.00,4.9,23,1,Tablet,Media Expert,2024-10-06
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,120,1,Tablet,Media Expert,2024-10-06
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.5,23,1,Tablet,Media Expert,2024-10-06
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-10-06
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",1299.00,5,2,1,Tablet,Media Expert,2024-10-06
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",999.00,4.8,48,1,Tablet,Media Expert,2024-10-06
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1599.00,5,1,1,Monitor,Media Expert,2024-10-06
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",739.00,4.8,13,1,Monitor,Media Expert,2024-10-06
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1272.45,4.7,4,1,Monitor,Media Expert,2024-10-06
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",599.00,4.9,8,1,Monitor,Media Expert,2024-10-06
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",719.00,,0,1,Monitor,Media Expert,2024-10-06
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",438.00,4.8,2,1,Monitor,Media Expert,2024-10-06
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1399.00,5,1,1,Monitor,Media Expert,2024-10-06
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,599.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-10-07
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),699.00,4.7,36,1,Słuchawki (douszne),Media Expert,2024-10-07
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,158,1,Słuchawki (dokanałowe),Media Expert,2024-10-07
Słuchawki douszne APPLE AirPods II Biały,499.99,4.9,686,1,Słuchawki (douszne),Media Expert,2024-10-07
Słuchawki nauszne JBL Tune 770NC Czarny,279.00,4.7,63,1,Słuchawki (nauszne),Media Expert,2024-10-07
Słuchawki nauszne JBL Tune 520BT Czarny,159.99,4.7,138,1,Słuchawki (nauszne),Media Expert,2024-10-07
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869.00,4.5,23,1,Słuchawki (nauszne),Media Expert,2024-10-07
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,382.00,4.9,6,1,Słuchawki (dokanałowe),Media Expert,2024-10-07
Słuchawki nauszne SONY WHCH720NB Czarny,329.00,4.8,49,1,Słuchawki (nauszne),Media Expert,2024-10-07
Słuchawki douszne APPLE AirPods 4,649.00,4.9,6,1,Słuchawki (douszne),Media Expert,2024-10-07
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-10-07
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",999.00,4.5,5,1,Tablet,Media Expert,2024-10-07
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",2199.00,4.9,23,1,Tablet,Media Expert,2024-10-07
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,120,1,Tablet,Media Expert,2024-10-07
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.5,23,1,Tablet,Media Expert,2024-10-07
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-10-07
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",1299.00,5,2,1,Tablet,Media Expert,2024-10-07
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",999.00,4.8,48,1,Tablet,Media Expert,2024-10-07
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1599.00,5,1,1,Monitor,Media Expert,2024-10-07
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",739.00,4.8,13,1,Monitor,Media Expert,2024-10-07
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1059.00,4.7,4,1,Monitor,Media Expert,2024-10-07
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",599.00,4.9,8,1,Monitor,Media Expert,2024-10-07
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",719.00,,0,1,Monitor,Media Expert,2024-10-07
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",438.00,4.8,2,1,Monitor,Media Expert,2024-10-07
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1399.00,5,1,1,Monitor,Media Expert,2024-10-07
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,599.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-10-08
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),699.00,4.7,36,1,Słuchawki (douszne),Media Expert,2024-10-08
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,159,1,Słuchawki (dokanałowe),Media Expert,2024-10-08
Słuchawki douszne APPLE AirPods II Biały,499.99,4.9,686,1,Słuchawki (douszne),Media Expert,2024-10-08
Słuchawki nauszne JBL Tune 770NC Czarny,279.00,4.7,63,1,Słuchawki (nauszne),Media Expert,2024-10-08
Słuchawki nauszne JBL Tune 520BT Czarny,159.99,4.7,138,1,Słuchawki (nauszne),Media Expert,2024-10-08
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869.00,4.5,23,1,Słuchawki (nauszne),Media Expert,2024-10-08
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,270.17,4.9,6,1,Słuchawki (dokanałowe),Media Expert,2024-10-08
Słuchawki nauszne SONY WHCH720NB Czarny,329.00,4.8,49,1,Słuchawki (nauszne),Media Expert,2024-10-08
Słuchawki douszne APPLE AirPods 4,649.00,4.9,6,1,Słuchawki (douszne),Media Expert,2024-10-08
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-10-08
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",999.00,4.5,5,1,Tablet,Media Expert,2024-10-08
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",2199.00,4.9,23,1,Tablet,Media Expert,2024-10-08
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,120,1,Tablet,Media Expert,2024-10-08
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.5,23,1,Tablet,Media Expert,2024-10-08
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-10-08
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",1299.00,5,2,1,Tablet,Media Expert,2024-10-08
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",999.00,4.8,48,1,Tablet,Media Expert,2024-10-08
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1667.17,5,1,1,Monitor,Media Expert,2024-10-08
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",739.00,4.8,13,1,Monitor,Media Expert,2024-10-08
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1287.92,4.7,4,1,Monitor,Media Expert,2024-10-08
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",599.00,4.9,8,1,Monitor,Media Expert,2024-10-08
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",719.00,,0,1,Monitor,Media Expert,2024-10-08
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",438.00,4.8,2,1,Monitor,Media Expert,2024-10-08
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1399.00,5,1,1,Monitor,Media Expert,2024-10-08
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,599.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-10-09
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),699.00,4.7,36,1,Słuchawki (douszne),Media Expert,2024-10-09
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,159,1,Słuchawki (dokanałowe),Media Expert,2024-10-09
Słuchawki douszne APPLE AirPods II Biały,499.99,4.9,687,1,Słuchawki (douszne),Media Expert,2024-10-09
Słuchawki nauszne JBL Tune 770NC Czarny,279.00,4.7,64,1,Słuchawki (nauszne),Media Expert,2024-10-09
Słuchawki nauszne JBL Tune 520BT Czarny,159.99,4.7,138,1,Słuchawki (nauszne),Media Expert,2024-10-09
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869.00,4.5,23,1,Słuchawki (nauszne),Media Expert,2024-10-09
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,270.17,4.9,6,1,Słuchawki (dokanałowe),Media Expert,2024-10-09
Słuchawki nauszne SONY WHCH720NB Czarny,329.00,4.8,49,1,Słuchawki (nauszne),Media Expert,2024-10-09
Słuchawki douszne APPLE AirPods 4,649.00,4.9,7,1,Słuchawki (douszne),Media Expert,2024-10-09
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-10-09
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",999.00,4.5,5,1,Tablet,Media Expert,2024-10-09
"Tablet HUAWEI MatePad 11.5""S 8/256 GB Wi-Fi Szary + Rysik + Klawiatura",2199.00,4.9,23,1,Tablet,Media Expert,2024-10-09
"Tablet APPLE iPad 10.2"" 9 gen. 64GB Wi-Fi Gwiezdna szarość",1649.65,4.9,120,1,Tablet,Media Expert,2024-10-09
"Tablet LENOVO Tab P11 2 gen. TB350FU 11.5"" 6/128 GB Wi-Fi Szary + Rysik",999.00,4.6,24,1,Tablet,Media Expert,2024-10-09
"Tablet LENOVO Yoga Tab 13 YT-K606F 13"" 8/128 GB Wi-Fi Czarny",1499.00,5,2,1,Tablet,Media Expert,2024-10-09
"Tablet XIAOMI Redmi Pad Pro 12.1"" 8/256 GB Wi-Fi Szary",1299.00,5,2,1,Tablet,Media Expert,2024-10-09
"Tablet SAMSUNG Galaxy Tab A9+ 11"" 8/128 GB Wi-Fi Szary",999.00,4.8,48,1,Tablet,Media Expert,2024-10-09
"Monitor LG UltraFine 27UN880P-B 27"" 3840x2160px IPS",1667.17,5,1,1,Monitor,Media Expert,2024-10-09
"Monitor IIYAMA G-Master GB2470HSU-B5 23.8"" 1920x1080px IPS 165Hz 0.8 ms [MPRT]",739.00,4.8,13,1,Monitor,Media Expert,2024-10-09
"Monitor IIYAMA G-Master GB2770QSU-B5 27"" 2560x1440px IPS 165Hz 0.5 ms [MPRT]",1287.92,4.7,4,1,Monitor,Media Expert,2024-10-09
"Monitor SAMSUNG Odyssey LS27AG300NR 27"" 1920x1080px 144Hz 1 ms [MPRT]",599.00,4.9,8,1,Monitor,Media Expert,2024-10-09
"Monitor ASUS VY279HGE 27"" 1920x1080px IPS 144Hz 1 ms [MPRT]",719.00,,0,1,Monitor,Media Expert,2024-10-09
"Monitor XIAOMI A27i 27"" 1920x1080px IPS 100Hz",438.00,4.8,2,1,Monitor,Media Expert,2024-10-09
"Monitor LG UltraGear 27GS85Q-B 27"" 2560x1440px IPS 180Hz 1 ms [GTG]",1399.00,5,1,1,Monitor,Media Expert,2024-10-09
Słuchawki douszne SAMSUNG Buds 3 ANC Wodoodporne Srebrny,599.00,4.2,15,1,Słuchawki (douszne),Media Expert,2024-10-10
Słuchawki douszne APPLE AirPods III Biały (Etui z Lightning),699.00,4.7,36,1,Słuchawki (douszne),Media Expert,2024-10-10
Słuchawki dokanałowe APPLE AirPods Pro II Biały (Etui z USB-C),1099.00,4.9,159,1,Słuchawki (dokanałowe),Media Expert,2024-10-10
Słuchawki douszne APPLE AirPods II Biały,499.99,4.9,688,1,Słuchawki (douszne),Media Expert,2024-10-10
Słuchawki nauszne JBL Tune 770NC Czarny,279.00,4.7,64,1,Słuchawki (nauszne),Media Expert,2024-10-10
Słuchawki nauszne JBL Tune 520BT Czarny,149.99,4.7,138,1,Słuchawki (nauszne),Media Expert,2024-10-10
Słuchawki nauszne TECHNICS EAH-A800 Czarny,869.00,4.5,23,1,Słuchawki (nauszne),Media Expert,2024-10-10
Słuchawki dokanałowe SOUNDCORE Liberty 4 NC Czarny,270.17,4.9,6,1,Słuchawki (dokanałowe),Media Expert,2024-10-10
Słuchawki nauszne SONY WHCH720NB Czarny,327.55,4.8,51,1,Słuchawki (nauszne),Media Expert,2024-10-10
Słuchawki douszne APPLE AirPods 4,649.00,4.9,7,1,Słuchawki (douszne),Media Expert,2024-10-10
Słuchawki douszne APPLE AirPods 4 z aktywną redukcją szumów,899.00,4.4,5,1,Słuchawki (douszne),Media Expert,2024-10-10
"Tablet SAMSUNG Galaxy Tab A9 8.7"" 8/128 GB Wi-Fi Szary",999.00,4.5,5,1,Tablet,Media Expert,2024-10-10
